year,period,value,footnote_code,footnote_text,supersector_name,industry_name,seasonal_text,data_type_text,series_id,seasonal,begin_year,begin_period,end_year,end_period,serialid
1987,December,31.5,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,874
1981,December,407.16,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2581
1987,October,30.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,876
1981,October,397.84,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2583
1981,September,397.97,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2584
1987,August,32.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,878
1981,July,405.11,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2586
1987,June,31.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,880
1981,May,393.82,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2588
1987,April,30.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,882
1981,March,388.65,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2590
1987,February,30.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,884
1980,Annual Average,372.30,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2592
1986,December,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,886
1980,November,384.94,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2594
1986,October,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,888
1980,September,380.21,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2596
1986,August,33.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,890
1980,July,375.48,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2598
1986,June,31.5,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,892
1980,May,363.48,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2600
1986,April,31.1,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,894
1980,March,360.11,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2602
1986,February,30.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,896
1979,Annual Average,348.03,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2604
1985,December,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,898
1979,November,361.89,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2606
1985,October,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,900
1979,September,354.42,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2608
1985,July,32.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,903
1979,July,356.09,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2610
1985,May,32.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,905
1979,May,338.58,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2612
1985,March,31.5,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,907
1979,March,339.15,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2614
1984,Annual Average,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,909
1978,Annual Average,325.07,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2616
1984,November,31.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,911
1978,November,330.70,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2618
1984,September,32.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,913
1978,September,327.41,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2620
1984,July,33.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,915
1978,July,326.38,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2622
1984,May,32.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,917
1978,May,322.79,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2624
1984,March,31.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,919
1978,March,319.19,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2626
1983,Annual Average,31.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,921
1977,Annual Average,303.67,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2628
1983,November,30.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,923
1977,November,312.00,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2630
1983,September,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,925
1977,September,308.85,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2632
1983,July,33.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,927
1977,July,308.74,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2634
1977,June,304.97,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2635
1977,May,299.25,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2636
1977,April,297.70,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2637
1977,March,293.20,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2638
1982,Annual Average,30.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,933
1976,Annual Average,283.91,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2640
1982,November,30.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,935
1976,November,291.37,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2642
1982,September,30.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,937
1976,August,290.29,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2645
1982,July,33.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,939
1976,June,285.93,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2647
1982,May,32.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,941
1976,April,278.10,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2649
1982,March,30.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,943
1976,February,274.91,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2651
1981,Annual Average,31.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,945
1975,December,273.91,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2653
1975,November,271.04,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2654
1981,November,30.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,947
1975,September,269.34,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2656
1981,September,29.5,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,949
1975,July,265.83,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2658
1981,July,36.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,951
1975,May,253.74,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2660
1981,May,32.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,953
1975,March,252.25,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2662
1981,March,31.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,955
1974,Annual Average,249.55,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2664
1980,Annual Average,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,957
1974,November,251.54,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2666
1980,November,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,959
1974,September,255.15,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2668
1980,September,30.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,961
1974,July,255.85,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2670
1980,July,35.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,963
1974,May,246.64,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2672
1980,May,32.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,965
1974,March,240.60,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2674
1980,March,31.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,967
1973,Annual Average,236.65,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2676
1979,Annual Average,31.5,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,969
1973,November,241.72,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2678
1979,November,30.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,971
1973,August,243.43,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2681
1979,September,32.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,973
1979,July,35.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,975
1973,May,234.77,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,2684
1979,May,32.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540007,U,1972,M01,2015,September,977
